freq_GHz,eta_output,eta_input_reflection,eta_dump,eta_all_external,active_return_loss_min_dB,matched_input_isolation_min_dB,output_path_amplitude_spread_dB,output_path_phase_spread_deg
9.0,0.37465156601462496,0.6253418481710431,6.585815485518437e-06,1.0000000000011535,2.0196664973080454,7.634816187753069,0.0633879470081368,0.3485608522601824
9.025,0.42616964351521497,0.5738223502115929,7.078442964046651e-06,0.9999990721697719,2.390494291557257,7.578925393917539,0.06410799308772507,0.3518176928604031
9.05,0.48755595260808915,0.5124352625619945,7.656878689414042e-06,0.999998872048773,2.878721987835204,7.563952643156665,0.06485157072115871,0.3556670445873127
9.075,0.5594338971913249,0.44055687090798556,8.34026285029721e-06,0.9999991083621605,3.5310657726696637,7.603684387855578,0.06561376554101829,0.36024104285489733
9.1,0.6412281197850911,0.358762242549539,9.145703721840965e-06,0.9999995080383519,4.417623739421497,7.716472688717181,0.06638544267192306,0.3656924506550228
9.125,0.7301862231225549,0.2698035458760206,1.00812301779159e-05,0.9999998502287534,5.6475015132386766,7.925227683086591,0.06715142963173983,0.3721949687162853
9.15,0.8203608578970436,0.17962800601958284,1.1134898206671098e-05,0.9999999988148331,7.402149971965226,8.255717152687748,0.06788806911473147,0.37994003124599174
9.175,0.9022848016272014,0.09770286207537139,1.2263049706995448e-05,0.9999999267522798,10.024944897568664,8.731927437268038,0.06856009700098328,0.38912715978149715
9.2,0.9644024243988317,0.035583904457189494,1.3385935557323006e-05,0.9999997147915788,14.35954126228669,9.367999974094763,0.06911699767692356,0.3999434968623126
9.225,0.9966540623754384,0.0033310447523102254,1.4400397179684545e-05,0.9999995075249282,24.36581092489936,10.158942758716398,0.06948941057333986,0.41252673422266506
9.25,0.9946561954455064,0.0053280319427002724,1.5209250464706881e-05,0.9999994366386714,22.41475596622932,11.076248903035848,0.06958693448108974,0.42690548645041904
9.275,0.9615404307210196,0.03844337504557941,1.5750325793808245e-05,0.9999995560923928,14.03480971641375,12.075721155359172,0.06929980686404132,0.44291472360399453
9.3,0.9060534050135415,0.09393042018757872,1.6005598251185346e-05,0.9999998307993714,10.200664555343986,13.118109479414644,0.06850806945102654,0.46009501990405466
9.325,0.8386248243631943,0.16135936099837617,1.5989172290025256e-05,1.0000001745338605,7.8712806239649025,14.190138744531222,0.06710182428924667,0.4776058012371079
9.35,0.7681325379292248,0.2318522309854888,1.572972399701727e-05,1.0000004986387108,6.303057350502072,15.30623594743209,0.0650130884343934,0.49420936223713513
9.375,0.7005787328463259,0.29940674812736906,1.5261083683112897e-05,1.0000007420573782,5.194331797531767,16.36214996117841,0.06225222488486741,0.5083924167141592
9.4,0.6392506279828498,0.36073562798345704,1.4622395561528463e-05,1.0000008783618684,4.386611011566592,16.668845495455482,0.058932647401750936,0.5186520008112006
9.425,0.5854826682043135,0.4145043799276704,1.3860987104866236e-05,1.0000009091190885,3.7847516816977462,17.0512891996624,0.055265089769489024,0.5238744385895784
9.45,0.5394319227160855,0.46055589930212437,1.3031150726793013e-05,1.0000008531689366,3.328791710729961,17.498150569492704,0.05151528248946591,0.5236413074171115
9.475,0.5006499254480489,0.49933862425951925,1.218738538475323e-05,1.000000737092953,2.979224262010851,17.994154496396884,0.04794111906865842,0.5183051281797207
9.5,0.4684399535711285,0.5315492589745884,1.137575838673389e-05,1.0000005883041037,2.709218412457509,17.418935534107195,0.04473843266411989,0.5088092458366021
9.525,0.44205586174922556,0.5579339411190423,1.0628040741653951e-05,1.0000004309090094,2.5001568077723557,16.189088599337214,0.042016323358130256,0.49637038241336073
9.55,0.42080123295240224,0.5791890900346841,9.960611482896964e-06,1.000000283598569,2.338926151775624,14.9986274578716,0.03980298792323564,0.48218142366011857
9.575,0.40407175025180403,0.5959190316291196,9.377101951239397e-06,1.000000158982875,2.216204305724908,13.933853385915942,0.038068954158055564,0.46722723135692995
9.6,0.39136774415606856,0.6086234471377905,8.872562235828067e-06,1.0000000638560949,2.1253470507996006,13.00948953860232,0.036753263717564044,0.45222085822187796
