freq_GHz,eta_output,eta_input_reflection,eta_dump,eta_all_external,active_return_loss_min_dB,matched_input_isolation_min_dB,output_path_amplitude_spread_dB,output_path_phase_spread_deg,reciprocity_error_max,singular_value_max,reference_eta_output,eta_output_error
9.7,0.36357461820127857,0.6364222149674059,2.947684656828439e-06,0.9999997808533412,1.9419654568161344,10.606820576007134,0.054887710880846555,0.19471452640000095,1.0000294420005881e-13,1.0000001368860065,0.36840098776076785,-0.004826369559489285
9.75,0.37043966524994093,0.6295580182872005,2.123170581318212e-06,0.9999998067077229,1.9908671275893817,9.731015772791235,0.05335150879279774,0.1640284928999938,5.6087952766822475e-15,1.000000064902674,0.3752694016977365,-0.004829736447795552
9.8,0.38876695599237104,0.6112316187633402,1.5746728837947896e-06,1.000000149428595,2.120014580957336,9.035504449444637,0.05156520539655421,0.14033425579999845,3.813278769381564e-15,1.0000001071350957,0.39374218056687577,-0.004975224574504722
9.85,0.419462419142669,0.5805368338106389,1.1958316122201311e-06,1.0000004487849201,2.3438672981543864,8.473614009971575,0.049788660578420414,0.12180910741000028,5.667873563535185e-14,1.0000003058049058,0.4247079503289071,-0.005245531186238106
9.9,0.46412886797820396,0.5358705379026869,9.223747429681213e-07,1.0000003282556338,2.6909758308875213,8.02120923802856,0.048161394610404085,0.10686014994000043,9.999173709623204e-14,1.0000002165999442,0.46974087283465554,-0.00561200485645158
9.95,0.5246870311444207,0.4753121382542347,7.160308539286305e-07,0.9999998854295093,3.210450492234584,7.671176784471815,0.04675484745686575,0.09410682460000443,3.0521895870006606e-15,1.0000000438119327,0.5307001684037703,-0.006013137259349599
10.0,0.6024755645571588,0.3975235224646257,5.556758505924865e-07,0.999999642697635,3.9842784076119715,7.431248728197425,0.04559843451591698,0.08229071879999343,5.491291167603994e-13,1.0000002645054977,0.6087977481548861,-0.006322183597727293
10.05,0.6963856048491197,0.30361380993090054,4.333910822648927e-07,0.9999998481711023,5.150737364575555,7.323065817657958,0.04468728488972642,0.07016881099999314,8.333787460829317e-15,1.0000003575754317,0.7027018080450228,-0.006316203195903092
10.1,0.7998891988536629,0.2001104386712249,3.5343873234129935e-07,0.9999999909636201,6.954126743817286,7.3792657007386255,0.04397412539831555,0.056416002500002706,3.611748548275766e-15,1.000000040590057,0.805587055525122,-0.005697856671459056
10.15,0.8983820849981635,0.10161727850541959,3.3155709096542774e-07,0.9999996950606742,9.882176436608397,7.633972581056479,0.0433437592755142,0.05392861249999394,1.0000102596019107e-14,1.0000003528610106,0.9026426180761594,-0.004260533077995898
10.2,0.9709357832261277,0.029063493400702106,3.9118816147617074e-07,0.9999996678149913,15.273566244215221,8.105058495636953,0.04256810345093366,0.06272854399999335,2.3240060366897935e-14,1.0000004316563162,0.9731211921954326,-0.0021854089693048584
10.25,0.9997872704946105,0.00021217381948439908,5.556855166951875e-07,0.9999999999996115,35.636306563561284,8.781500669303602,0.04124704252989214,0.09447481199998735,4.072192970416052e-15,1.0000000000032492,0.9999227690841028,-0.0001354985894923555
