freq_GHz,eta_output,eta_input_reflection,eta_dump,eta_all_external,active_return_loss_min_dB,matched_input_isolation_min_dB,output_path_amplitude_spread_dB,output_path_phase_spread_deg
11.075,0.8187135984384721,0.18126076662304222,2.5568517165013474e-05,0.9999999335786794,7.360143998869458,8.458722791097276,0.0395608015028312,0.20395743929319163
11.1,0.8354518545725598,0.16452219249418953,2.5867715818355225e-05,0.9999999147825677,7.779800416046027,8.245889762580429,0.04042163967936291,0.21093957414891332
11.125,0.8527821295528598,0.1471916582111607,2.6128314551080432e-05,0.9999999160785715,8.261877805818681,8.064805737823473,0.04141604047389094,0.21782069859994793
11.15,0.8704535708385515,0.12952001435905253,2.635275284121173e-05,0.9999999379504452,8.815767475325094,7.913266868607305,0.04254525729475181,0.22456183044413086
11.175,0.8881976559109087,0.11177577683679611,2.654388939404819e-05,0.9999999766370988,9.453797189224119,7.789540996348132,0.043811988024707,0.23112155946548782
11.2,0.9057294072844587,0.09424391198896889,2.6705138627706403e-05,1.0000000244120553,10.19252122785511,7.692375127844859,0.045220318387325924,0.2374526252433616
11.225,0.9227484672258243,0.07722476281408695,2.6840660937554097e-05,1.000000070700849,11.054811673618623,7.621014441419768,0.046775598868100815,0.2434983443751941
11.25,0.9389397955882642,0.06103335267781154,2.6955635178732008e-05,1.0000001039012547,12.073420327773437,7.575238103070285,0.04848423582084685,0.24918876405166698
11.275,0.9539738902618995,0.04599916696135146,2.7056650236120454e-05,1.000000113873487,13.297452417397446,7.55541602933636,0.05035336160212063,0.2544364409654653
11.3,0.9675066661885904,0.03246627632755397,2.7152262820578774e-05,1.0000000947789651,14.805188936808856,7.56259091661741,0.05239033068410376,0.2591318126578608
11.325,0.9791794514778358,0.020793342543322182,2.7253774871497853e-05,1.0000000477960294,16.73264643061977,7.598591127531675,0.05460196736880958,0.26313824507428235
11.35,0.9886199273620444,0.01135267940311494,2.737628991191001e-05,0.9999999830550714,19.32627882589181,7.6661822291644635,0.05699346791614692,0.26628703780090124
