freq_GHz,sum_eta_H,sum_eta_E_leak,sum_eta_reflection,sum_eta_all_ports,sum_balance_gap,diff_eta_E,diff_eta_H_leak
9.0,0.41458718653905724,2.7221999940337894e-07,0.5854125412428655,1.0000000000019222,-1.922240144835996e-12,0.8550021276629893,7.997598462049499e-08
9.025,0.418114240275576,2.780502778221541e-07,0.5818855130155426,1.0000000313413964,-3.134139636706834e-08,0.8539750925678339,8.360351022271446e-08
9.05,0.42162547778810094,2.8496523521506745e-07,0.5783742879969695,1.0000000507503057,-5.0750305735647316e-08,0.8529399279197516,8.744677198489757e-08
9.075,0.4251223976624699,2.929230002442912e-07,0.5748773638440662,1.0000000544295362,-5.4429536211486607e-08,0.8518966148168029,9.151589956671114e-08
9.1,0.4286067664586699,3.0187987097080284e-07,0.5713929762865513,1.000000044625092,-4.4625092066041816e-08,0.8508451293213282,9.582124121695711e-08
9.125,0.4320806164230955,3.1179040687010544e-07,0.5679190981228147,1.0000000263363171,-2.6336317127118036e-08,0.8497854433203733,1.0037333761341885e-07
9.15,0.4355462415473907,3.226074611360395e-07,0.5644534409913773,1.0000000051462292,-5.146229220542864e-09,0.8487175252244905,1.0518292496600444e-07
9.175,0.4390061920660906,3.3428227986439507e-07,0.5609934596048387,0.9999999859532092,1.4046790841604206e-08,0.8476413405210088,1.1026091257982343e-07
9.2,0.4424632675222352,3.4676454166201445e-07,0.5575363579863852,0.9999999722731621,2.77268379367257e-08,0.846556852211101,1.1561837413160448e-07
9.225,0.4459205085082027,3.6000245861323117e-07,0.5540790975616003,0.9999999660722616,3.392773839649976e-08,0.8454640211453099,1.212665498525575e-07
9.25,0.44938118721178016,3.739428146584409e-07,0.5506184066716101,0.9999999678262049,3.217379507258755e-08,0.8443628062866276,1.27216810164808e-07
9.275,0.4528487968905926,3.885310034534835e-07,0.5471507913578586,0.9999999767794546,2.322054537540197e-08,0.8432531648948955,1.334806642960587e-07
9.3,0.4563270403826722,4.037111668373442e-07,0.5436725472152089,0.9999999913090478,8.690952180145928e-09,0.8421350526703851,1.400697507084551e-07
9.325,0.45981981777482167,4.194261969054983e-07,0.5401797720595918,1.0000000092606105,-9.26061050066096e-09,0.8410084238543706,1.469958189549784e-07
9.35,0.46333121333051674,4.356178977292878e-07,0.5366683793773583,1.0000000283257728,-2.83257728384001e-08,0.839873231282704,1.5427072088481902e-07
9.375,0.46686548177052295,4.522270098678585e-07,0.5331341123034588,1.0000000463009915,-4.6300991485281884e-08,0.838729426446002,1.6190640909495657e-07
9.4,0.4704270339803643,4.69193354464376e-07,0.5295725581436741,1.000000061317393,-6.131739294090721e-08,0.8375769595069708,1.6991492021149703e-07
9.425,0.4740204222210444,4.864559365181962e-07,0.5259791633072013,1.0000000719841822,-7.198418217058133e-08,0.8364157793166225,1.7830836508618376e-07
9.45,0.4776503248893111,5.039530821154944e-07,0.522349248626303,1.0000000774686961,-7.746869612468288e-08,0.8352458334241365,1.8709892237666068e-07
9.475,0.4813215308374529,5.216225752612876e-07,0.5186780250173526,1.0000000774773807,-7.74773807332707e-08,0.834067068080451,1.9629882068312885e-07
9.5,0.48503892331946,5.394018197156138e-07,0.5149606095336607,1.0000000722549405,-7.225494047524705e-08,0.8328794282510524,2.0592032948249173e-07
9.525,0.4888074634884949,5.572280294726525e-07,0.5111920417495217,1.0000000624660461,-6.246604611348516e-08,0.8316828576095693,2.159757410412437e-07
9.55,0.49263217347383714,5.750383821717788e-07,0.507367300597372,1.0000000491095913,-4.9109591282459064e-08,0.8304772985548424,2.2647736058010346e-07
9.575,0.496518118969139,5.927702665411974e-07,0.503481321653049,1.0000000333924546,-3.339245457922857e-08,0.8292626922164693,2.37437478654735e-07
9.6,0.5004703912471498,6.10361496839561e-07,0.4995290149923095,1.0000000166009562,-1.6600956165291336e-08,0.8280389784747354,2.4886835414570887e-07
9.625,0.5044940885421666,6.277505306403784e-07,0.49550528370770264,1.0000000000004,-3.999023334699814e-13,0.8268060959716783,2.607821890800966e-07
9.65,0.5085942966627043,6.448768037798805e-07,0.49140504319428224,0.9999999847337904,1.5266209629771765e-08,0.825563982138927,2.7319109892621506e-07
9.675,0.5127760687065746,6.616809385545732e-07,0.4872232413615893,0.9999999717491024,2.825089762126254e-08,0.8243125732129235,2.861070784759216e-07
9.7,0.5170444037139661,6.7810508248164e-07,0.4829548799133384,0.9999999617323869,3.8267613078346585e-08,0.823051804264296,2.9954196590297204e-07
9.725,0.521404224098287,6.940932340296514e-07,0.47859503691533883,0.9999999551068599,4.489314009425982e-08,0.8217816092260575,3.1350739752925555e-07
9.75,0.5258603516189514,7.09591600261386e-07,0.47413889079531435,0.999999952005866,4.799413400036201e-08,0.8205019209141848,3.2801475776293934e-07
9.775,0.5304174817016224,7.245489325079452e-07,0.4695817460428432,0.9999999522933981,4.770660189112874e-08,0.8192126710611628,3.430751240303745e-07
9.8,0.5350801558448602,7.389169222443688e-07,0.46491906085823953,0.999999955620022,4.4379978025865796e-08,0.8179137903354696,3.586991987836103e-07
9.825,0.5398527318466625,7.526506244970841e-07,0.460146476946984,0.9999999614442711,3.85557289428462e-08,0.8166052083726824,3.748972386404662e-07
