freq_GHz,sum_eta_H,sum_eta_E_leak,sum_eta_reflection,sum_eta_all_ports,sum_balance_gap,diff_eta_E,diff_eta_H_leak
9.0,0.6269265999874081,3.77252642853148e-07,0.37307302275980325,0.9999999999998541,1.4588330543574557e-13,0.5430882603687248,3.153029494263149e-07
9.025,0.6315504419198648,3.728424399774327e-07,0.3684490996569494,0.9999999144192542,8.558074582332154e-08,0.5431057903417833,3.226126948745517e-07
9.05,0.6360705640808434,3.685706745763919e-07,0.3639289719675023,0.9999999046190202,9.538097978101234e-08,0.5431189748114353,3.303387326017069e-07
9.075,0.640490915487831,3.644579712064552e-07,0.35950864653553605,0.9999999264813383,7.351866171401156e-08,0.5431281959488542,3.384974845895258e-07
9.1,0.6448156490664433,3.605247780316811e-07,0.3551839461037392,0.9999999556949606,4.430503941499353e-08,0.5431338235534111,3.4710563075245623e-07
9.125,0.6490490925775487,3.567913704925468e-07,0.35095053123890807,0.9999999806078272,1.939217275648275e-08,0.5431362155030852,3.5618009676802524e-07
9.15,0.6531957205181854,3.532778665288136e-07,0.34680392339875643,0.9999999971948084,2.805191634536186e-09,0.5431357181837793,3.657380486523639e-07
9.175,0.6572601270222618,3.500042255323493e-07,0.3427395285543351,1.0000000055808225,-5.580822470818703e-09,0.5431326669036365,3.7579688752517647e-07
9.2,0.6612469998781079,3.469902576126016e-07,0.3387526609276862,1.0000000077960516,-7.796051582076302e-09,0.5431273862911553,3.8637424746180547e-07
9.225,0.6651610957012282,3.442556341748032e-07,0.3348385664230693,1.0000000063799317,-6.37993169405604e-09,0.5431201906738415,3.9748799408356247e-07
9.25,0.6690072162793809,3.4181988404192197e-07,0.3309924455127018,1.0000000036119667,-3.6119667257139554e-09,0.5431113844435259,4.0915622411335536e-07
9.275,0.672790186161492,3.397024048160731e-07,0.327209475296647,1.0000000011605439,-1.1605438832162918e-09,0.5431012624050929,4.2139726569152917e-07
9.3,0.6765148314579454,3.379224570215557e-07,0.32348483060195543,0.9999999999823579,1.7642109995108513e-11,0.5430901101116555,4.342296858616277e-07
9.325,0.6801859598924002,3.364991597972385e-07,0.31981370402690956,1.0000000004184695,-4.184694812892076e-10,0.5430782041850173,4.4767229718358185e-07
9.35,0.6838083420836321,3.354514913518651e-07,0.3161913247798439,1.0000000023149673,-2.31496732894243e-09,0.5430658126234356,4.6174415851127274e-07
9.375,0.6873866940298013,3.3479827754729785e-07,0.31261297638114127,1.0000000052092202,-5.209220166335626e-09,0.5430531950924152,4.764645897460218e-07
9.4,0.6909256608137367,3.345581780689955e-07,0.3090740131386488,1.0000000085105636,-8.510563587194042e-09,0.5430406032193187,4.918531815337952e-07
9.425,0.6944298014402623,3.347496798786032e-07,0.3055698754041323,1.0000000115940744,-1.159407436723825e-08,0.5430282808479275,5.079298114605774e-07
9.45,0.6979035748257655,3.353910781244023e-07,0.30209610373673856,1.000000013953582,-1.3953582067571801e-08,0.5430164643164974,5.247146520375831e-07
9.475,0.7013513268593198,3.3650045484636054e-07,0.2986483518533247,1.0000000152130994,-1.5213099446853562e-08,0.5430053826987635,5.422281975016313e-07
9.5,0.7047772785088251,3.380956691426233e-07,0.2952223985846095,1.0000000151891038,-1.518910375253313e-08,0.5429952580495605,5.60491273632856e-07
9.525,0.7081855149158245,3.4019433087340306e-07,0.2918141587607841,1.0000000138709395,-1.3870939508109359e-08,0.542986305634149,5.795250732796181e-07
9.55,0.7115799754297216,3.4281378425400157e-07,0.28841969315792804,1.000000011401434,-1.1401434019120416e-08,0.5429787341599569,5.993511572261572e-07
9.575,0.7149644445253289,3.459710862694763e-07,0.2850352175389256,1.0000000080353408,-8.035340837153626e-09,0.5429727459867423,6.199915155010239e-07
