freq_GHz,sum_eta_H,sum_eta_E_leak,sum_eta_reflection,sum_eta_all_ports,sum_balance_gap,diff_eta_E,diff_eta_H_leak
9.0,0.6804427058214694,2.2470760203587025e-07,0.3195570694714456,1.000000000000517,-5.169198402654729e-13,0.7923216469627294,8.607625638483235e-07
9.025,0.6849579802572773,2.1829672200978973e-07,0.31504230060902944,1.0000004991630287,-4.991630286887982e-07,0.7914499640088787,8.568879688021052e-07
9.05,0.6893489709144517,2.118111903655439e-07,0.3106514253974706,1.0000006081231128,-6.081231127552655e-07,0.7905685406618743,8.527664674293277e-07
9.075,0.6936203891988808,2.0526018182499338e-07,0.3063799239947674,1.00000051845383,-5.184538300895269e-07,0.7896774653607571,8.48412772944901e-07
9.1,0.6977771216938882,1.9865291532936202e-07,0.3022230301374652,1.0000003504842687,-3.5048426871853167e-07,0.788776821225821,8.438413753515854e-07
9.125,0.7018241988768057,1.919986258917354e-07,0.29817578419502566,1.0000001750704572,-1.7507045724229897e-07,0.7878666862339263,8.390664932628947e-07
9.15,0.7057667652706735,1.853065425845392e-07,0.2942330789729157,1.0000000295501317,-2.955013167493803e-08,0.7869471333925118,8.341020149936914e-07
9.175,0.7096100511065948,1.7858587251663628e-07,0.29038969964696926,0.9999999293394366,7.066056340043758e-08,0.7860182309072833,8.289614603622962e-07
9.2,0.7133593454772849,1.718457827081555e-07,0.2866403589037527,0.9999998762268203,1.2377317970546642e-07,0.7850800423448244,8.236579344247035e-07
9.225,0.7170199710109301,1.650953980572052e-07,0.2829797281190161,0.9999998642253443,1.357746557406614e-07,0.784132626805141,8.182040840692988e-07
9.25,0.7205972600396283,1.5834380265285787e-07,0.27940246520977663,0.9999998835932076,1.1640679242752583e-07,0.7831760390790496,8.126120629697772e-07
9.275,0.7240965322526065,1.516000354214321e-07,0.275903239659278,0.9999999235119199,7.648808009186325e-08,0.7822103298004723,8.068934910429325e-07
9.3,0.7275230738091178,1.44873104199899e-07,0.27247675508907565,0.9999999737712977,2.62287023211627e-08,0.7812355455985946,8.010594298919652e-07
