freq_GHz,sum_eta_H,sum_eta_E_leak,sum_eta_reflection,sum_eta_all_ports,sum_balance_gap,diff_eta_E,diff_eta_H_leak
9.0,0.9511700458546412,9.024739843498113e-08,0.04882986389780731,0.9999999999998469,1.5309975509580909e-13,0.578606242409082,2.5183420464131607e-07
9.025,0.9491434775046876,8.85521873505096e-08,0.05085606239791199,0.999999628454787,3.715452130403918e-07,0.5780802055096982,2.529507761622068e-07
9.05,0.946996441418257,8.697966221285992e-08,0.05300278359112647,0.9999993119890457,6.880109543194735e-07,0.5775455457351156,2.541094157357237e-07
9.075,0.9447354285717059,8.552087941037301e-08,0.05526354375748602,0.9999990578500714,9.421499286288437e-07,0.5770026722155414,2.553105876478748e-07
9.1,0.9423660318847296,8.416711841987903e-08,0.057632761522244676,0.9999988775740927,1.1224259073294718e-06,0.5764519808296009,2.5655470297097246e-07
9.125,0.9398929895971482,8.291000395791414e-08,0.06010570762463133,0.9999987801317834,1.2198682165509567e-06,0.5758938547110342,2.578421261389891e-07
9.15,0.9373202347362796,8.174160090733227e-08,0.0626784519067172,0.9999987683845977,1.2316154023306325e-06,0.5753286647468349,2.591731774731446e-07
9.175,0.9346509492858528,8.065447775490206e-08,0.06534780804346779,0.9999988379837983,1.1620162017056401e-06,0.5747567700355746,2.605481494777389e-07
9.2,0.9318876218627671,7.964174559164765e-08,0.06811127642841977,0.9999989779329325,1.0220670675353816e-06,0.5741785183476422,2.619672784991003e-07
9.225,0.9290321078194071,7.869708354527013e-08,0.07096698563992856,0.9999991721564193,8.278435806863271e-07,0.5735942465379494,2.6343080464774677e-07
9.25,0.9260856908649259,7.781474156272737e-08,0.07391363285274684,0.9999994015324143,5.984675857106936e-07,0.573004280974284,2.649389312307394e-07
9.275,0.9230491454154689,7.698956042719867e-08,0.07695042360582074,0.9999996460108501,3.539891498816061e-07,0.5724089379168615,2.664918509565188e-07
9.3,0.9199227990008978,7.621695170818506e-08,0.08007701131259698,0.9999998865304465,1.1346955353097599e-07,0.5718085238983756,2.680897410270813e-07
9.325,0.9167065941106546,7.549290358052408e-08,0.08329343692607995,1.000000106529638,-1.065296379998415e-07,0.5712033360819074,2.6973279206782445e-07
9.35,0.9134001490356511,7.481397229240773e-08,0.08660006916341587,1.0000002930130394,-2.930130393874464e-07,0.5705936626063084,2.7142118149239505e-07
9.375,0.9100028172540487,7.417728820836939e-08,0.0899975457030322,1.0000004371343691,-4.371343691467189e-07,0.5699797829115008,2.731551164934082e-07
9.4,0.9065137449873655,7.358054817908266e-08,0.09348671574277687,1.0000005343106906,-5.343106905808526e-07,0.5693619680575658,2.749348150844614e-07
9.425,0.9029319266647994,7.30220277634141e-08,0.09706858430026197,1.0000005839870891,-5.839870891310994e-07,0.5687404810257897,2.7676050508909117e-07
9.45,0.8992562579955605,7.250059480627641e-08,0.10074425860836084,1.0000005891045163,-5.891045162798036e-07,0.568115577006997,2.78632468690024e-07
9.475,0.8954855864187998,7.201572121525087e-08,0.10451489692137636,1.0000005553558975,-5.553558974913386e-07,0.5674875036867317,2.805510086277952e-07
9.5,0.8916187587915988,7.156751137028945e-08,0.10838166002309135,1.0000004903822015,-4.903822015123183e-07,0.5668565015037804,2.825164842033859e-07
9.525,0.8876546660842135,7.115672541667224e-08,0.11234566567467297,1.000000402915612,-4.02915611985577e-07,0.5662228039193409,2.8452929126001994e-07
9.55,0.8835922849921908,7.07848218610106e-08,0.11640794622192738,1.00000030199894,-3.019989400776524e-07,0.5655866376594829,2.865898917930229e-07
9.575,0.8794307163132706,7.045399448052955e-08,0.12056940951391457,1.0000001962811798,-1.9628117975400983e-07,0.56494822295648,2.886987954996071e-07
9.6,0.8751692200395103,7.016721372130417e-08,0.12483080327961286,1.000000093486337,-9.348633689398866e-08,0.5643077737825768,2.9085659536821484e-07
9.625,0.8708072470304304,6.992828743655736e-08,0.12919268304096337,0.9999999999996813,3.1874503036988244e-13,0.5636654980772215,2.9306394393318844e-07
9.65,0.8663444672558964,6.97418990192729e-08,0.13365538363227952,0.9999999206300749,7.936992507673324e-08,0.5630215979645949,2.953215642252473e-07
9.675,0.8617807945572011,6.96136758467037e-08,0.13821899434310825,0.9999998585139852,1.4148601479302414e-07,0.5623762699624428,2.9763027023664166e-07
9.7,0.8571164079029491,6.95502425536506e-08,0.142883337704014,0.9999998151572056,1.8484279440400542e-07,0.5617297051960236,2.999909496797385e-07
9.725,0.8523517691574803,6.95592790993597e-08,0.14764795185532906,0.9999997905720885,2.094279114572828e-07,0.561082089588497,3.024045852283216e-07
9.75,0.8474876373698799,6.964959720249823e-08,0.15251207648053683,0.999999783500014,2.1649998604988951e-07,0.5604336040680253,3.048722233233201e-07
9.775,0.842525079648673,6.983118116443044e-08,0.15747464222069485,0.999999791700549,2.0829945102107672e-07,0.5597844247534518,3.0739502809776166e-07
9.8,0.837465478657189,7.011526410880045e-08,0.16253426346154753,0.9999998122340007,1.8776599930436788e-07,0.5591347231460319,3.0997424256034136e-07
9.825,0.8323105368537981,7.051439143828003e-08,0.16768923440873557,0.9999998417769251,1.582230748642388e-07,0.5584846663071358,3.1261119142087307e-07
9.85,0.8270622775550815,7.104246455776897e-08,0.17293752830374232,0.9999998769012884,1.2309871155746777e-07,0.5578344170430816,3.153073080374919e-07
9.875,0.8217230429653806,7.171482021160413e-08,0.17827679964974968,0.9999999143299505,8.567004949888712e-08,0.5571841340843239,3.180640972752982e-07
9.9,0.8162954893092866,7.254827209466683e-08,0.18370438927316718,0.9999999511307259,4.886927407188324e-08,0.5565339722548481,3.2088316285685015e-07
9.925,0.8107825792494483,7.356116014238313e-08,0.18921733206350236,0.9999999848741108,1.5125889207823207e-08,0.5558840826507285,3.237662044151199e-07
9.95,0.8051875717448881,7.477342272294547e-08,0.1948123672039051,1.0000000137222158,-1.3722215808087412e-08,0.5552346128045871,3.2671500231972204e-07
9.975,0.7995140095846229,7.620661430290681e-08,0.20048595068076752,1.0000000364720047,-3.647200474965473e-08,0.5545857068571428,3.2973143485314926e-07
10.0,0.7937657047733225,7.788397624803892e-08,0.20623426989224364,1.0000000525495425,-5.254954249522825e-08,0.5539375057177954,3.328174466186237e-07
10.025,0.7879467220116277,7.983046144759145e-08,0.21205326011297854,1.0000000619550677,-6.195506774275827e-08,0.5532901472406772,3.3597506975309114e-07
10.05,0.7820613604995996,8.2072771720821e-08,0.21793862260842917,1.0000000651808005,-6.518080053474762e-08,0.5526437663771386,3.392064310478087e-07
10.075,0.7761141342932565,8.463940423429261e-08,0.22388584417637997,1.0000000631090407,-6.310904065998102e-08,0.551998495344676,3.4251372203243407e-07
10.1,0.7701097514582917,8.756066238886064e-08,0.2298902178577745,1.0000000568767287,-5.687672866017124e-08,0.5513544637860246,3.4589921622728203e-07
10.125,0.7640530922768394,9.086870400855253e-08,0.23594686462098413,1.0000000477665276,-4.7766527622172816e-08,0.5507117989330593,3.493652593705126e-07
10.15,0.7579491867264538,9.4597556562731e-08,0.24205075575773857,1.000000037081749,-3.708174900474148e-08,0.5500706257671598,3.5291427161951443e-07
10.175,0.7518031914780464,9.878314075648692e-08,0.24819673577703696,1.0000000260382242,-2.6038224243407626e-08,0.5494310671791474,3.565487420194779e-07
10.2,0.7456203666459533,1.0346329401841176e-07,0.2543795455749888,1.0000000156842361,-1.5684236132074147e-08,0.5487932441371802,3.6027123122257247e-07
