freq_GHz,sum_eta_H,sum_eta_E_leak,sum_eta_reflection,sum_eta_all_ports,sum_balance_gap,diff_eta_E,diff_eta_H_leak
9.0,0.5897137945308488,9.289482770452155e-07,0.41028527652101554,1.0000000000001414,-1.4144241333724494e-13,0.5364414139705722,9.470727393081443e-07
9.025,0.5942085243313355,9.087266986371336e-07,0.40578816926891115,0.9999976023269452,2.397673054765903e-06,0.5355343575865489,9.64748319040851e-07
9.05,0.5985925730184316,8.901895001336705e-07,0.40140268778416766,0.9999961509920994,3.849007900624812e-06,0.534627606438735,9.829758125463473e-07
9.075,0.6028694875942242,8.733191500409605e-07,0.397125080661738,0.9999954415751122,4.558424887779466e-06,0.5337213876879607,1.0017861081209932e-06
9.1,0.607043192356373,8.580957956480873e-07,0.39295123904374163,0.9999952894959103,4.7105040896777695e-06,0.5328159206268913,1.021208994107887e-06
9.125,0.6111179364317769,8.444975287404169e-07,0.38887675259761056,0.9999955335269163,4.466473083719613e-06,0.5319114169913358,1.041273107265698e-06
9.15,0.6150982437487413,8.325006636079496e-07,0.38489696106210897,0.9999960373115139,3.962688486125465e-06,0.5310080812839447,1.0620058721069882e-06
9.175,0.6189888657230735,8.220799525505867e-07,0.3810070015248407,0.9999966893278668,3.3106721332165634e-06,0.5301061110937156,1.083433456608356e-06
9.2,0.6227947368701449,8.132088079528185e-07,0.3772018516469787,0.9999974017259315,2.59827406845492e-06,0.5292056974020058,1.1055806976477623e-06
9.225,0.6265209334516594,8.058595155715664e-07,0.37347636904700354,0.9999981083581785,1.8916418215164654e-06,0.5283070248997564,1.128471047024839e-06
9.25,0.6301726352209044,8.000034103722112e-07,0.3698253270857882,0.999998762310103,1.2376898970156702e-06,0.5274102722809292,1.1521265031588645e-06
9.275,0.6337550902667839,7.956110417787355e-07,0.3662434472759779,0.9999993331538036,6.668461963732497e-07,0.5265156125512347,1.1765675388684649e-06
9.3,0.6372735829087196,7.926523389319778e-07,0.3627254285791457,0.9999998041402043,1.9585979571523637e-07,0.5256232133059073,1.201813030941487e-06
9.325,0.6407334045335213,7.910967543787494e-07,0.35926597377637726,1.000000169406653,-1.694066529278615e-07,0.5247332370207048,1.2278801849263362e-06
9.35,0.644139827296026,7.909133921255335e-07,0.355859813225487,1.0000004314349051,-4.3143490513486427e-07,0.5238458413161449,1.2547844587655318e-06
9.375,0.6474980804896617,7.920711390884258e-07,0.35250172609980945,1.0000005986606102,-5.986606101959779e-07,0.5229611792267981,1.2825394853852733e-06
9.4,0.6508133294650661,7.945387899188541e-07,0.3491865594454987,1.0000006834493547,-6.834493546659104e-07,0.5220793994520758,1.3111570013465597e-06
9.425,0.6540906568914667,7.982851487462866e-07,0.34590924516923693,1.0000007003458524,-7.003458524224015e-07,0.5212006466090521,1.340646761323399e-06
9.45,0.6573350462128716,8.032791419265352e-07,0.342664815159605,1.0000006646516186,-6.646516186314955e-07,0.52032506145972,1.3710164804403906e-06
9.475,0.6605513670746308,8.094899340509965e-07,0.3394484147753545,1.0000005913399193,-5.913399192536417e-07,0.519452781147494,1.4022717487495938e-06
9.5,0.6637443625745555,8.168870154982393e-07,0.33625531474053233,1.0000004942021032,-4.942021032405819e-07,0.5185839394123266,1.4344159785463317e-06
9.525,0.6669186381346865,8.254403213093522e-07,0.33308092173300174,1.0000003853080095,-3.853080094984307e-07,0.5177186668018611,1.4674503405573144e-06
9.55,0.6700786518297807,8.351203289046112e-07,0.3299207877350673,1.0000002746851768,-2.746851768264946e-07,0.5168570908715174,1.5013737075114518e-06
9.575,0.6732287059969922,8.458981724850774e-07,0.32677061826791554,1.0000001701630803,-1.7016308029305094e-07,0.5159993363827059,1.5361826017107766e-06
9.6,0.6763729399748926,8.577457447755162e-07,0.32362627966984003,1.0000000773904774,-7.739047735988436e-08,0.5151455254880171,1.571871186074386e-06
9.625,0.6795153238287156,8.70635824512654e-07,0.32048380553726663,1.0000000000018068,-1.8067769502749798e-12,0.5142957779064923,1.6084311800404142e-06
9.65,0.6826596529029866,8.845421913794456e-07,0.31733940234942326,0.9999999397946012,6.020539877749087e-08,0.5134502110971475,1.6458519003258546e-06
9.675,0.6858095431005014,8.994397593101877e-07,0.3141894545235147,0.9999998970637753,1.0293622465518126e-07,0.5126089404256804,1.684120204303414e-06
9.7,0.6889684267440433,9.153047016029417e-07,0.3110305288267712,0.9999998708755161,1.2912448388302522e-07,0.5117720793183521,1.7232205202842039e-06
9.725,0.6921395489312563,9.321146147754575e-07,0.30785937835193333,0.9999998593978043,1.406021956640302e-07,0.5109397394182458,1.7631348481905518e-06
9.75,0.6953259642853713,9.498486620605132e-07,0.30467294607528256,0.999999860209316,1.3979068402836248e-07,0.5101120307247333,1.8038428008184136e-06
9.775,0.698530533993556,9.684877357559267e-07,0.3014683680962543,0.9999998705775461,1.294224538650468e-07,0.5092890617424706,1.8453215882417795e-06
9.8,0.7017559230983222,9.880146422051449e-07,0.29824297657989196,0.9999998876928564,1.123071435848999e-07,0.5084709396045642,1.8875462041302765e-06
9.825,0.7050045979234526,1.0084142766178149e-06,0.2949943025412546,0.9999999088789838,9.112101617692048e-08,0.5076577702124113,1.930489385507747e-06
9.85,0.7082788236083832,1.0296738364551835e-06,0.29172007845800885,0.9999999317402286,6.825977139079953e-08,0.5068496583538182,1.974121725896968e-06
9.875,0.7115806616930408,1.05178301865248e-06,0.2884182407919556,0.999999954268015,4.573198497670461e-08,0.5060467078247205,2.0184118372471507e-06
9.9,0.7149119676991158,1.0747342607444052e-06,0.28508693245842043,0.9999999748917969,2.5108203072221613e-08,0.5052490215464004,2.0633264904108067e-06
9.925,0.7182743886865014,1.0985229580041263e-06,0.2817245053193732,0.9999999925288325,7.471167462469452e-09,0.5044567016682453,2.108830667205052e-06
9.95,0.7216693607233947,1.1231477362981747e-06,0.27832952264369926,1.0000000065148302,-6.5148302308415396e-09,0.5036698496841674,2.1548879059091937e-06
9.975,0.7250981062976724,1.1486106898670386e-06,0.27490076172168276,1.000000016630045,-1.6630044896714935e-08,0.5028885665325977,2.201460364788695e-06
10.0,0.7285616315904915,1.1749176851616264e-06,0.27143721647134234,1.000000022979519,-2.2979518954358014e-08,0.502112952686093,2.248509137356267e-06
10.025,0.7320607236402354,1.2020786403905338e-06,0.26793810022280834,1.0000000259416841,-2.594168413416753e-08,0.5013431082607236,2.295994550627799e-06
10.05,0.7355959473743635,1.2301078362991743e-06,0.2644028486084835,1.0000000260906834,-2.609068339154419e-08,0.5005791330910739,2.3438764248580695e-06
10.075,0.7391676424959801,1.2590242272389622e-06,0.2608311225721265,1.000000024092334,-2.409233390565646e-08,0.4998211268300554,2.392114424969888e-06
10.1,0.7427759202436569,1.2888517756853423e-06,0.2572228115658626,1.0000000206612951,-2.0661295119239753e-08,0.4990691890254309,2.4406684335530968e-06
10.125,0.7464206600103098,1.3196198096814624e-06,0.2535780368297073,1.0000000164598268,-1.6459826834847036e-08,0.4983234192011543,2.4894990263118616e-06
10.15,0.7501015058363254,1.3513633772737684e-06,0.24989715488135059,1.0000000120810533,-1.2081053268886421e-08,0.4975839169325253,2.538567896355504e-06
10.175,0.7538178627983466,1.3841236119225965e-06,0.24618076106782763,1.0000000079897862,-7.989786166007207e-09,0.4968507819202094,2.587838348937315e-06
10.2,0.7575688932884894,1.4179481349002727e-06,0.24242969327157715,1.0000000045082014,-4.508201367769971e-09,0.49612411405810536,2.6372759616127153e-06
10.225,0.7613535132246744,1.4528914451456243e-06,0.23864503571401796,1.0000000018301374,-1.8301373749807226e-09,0.4954040135021255,2.6868491495392696e-06
10.25,0.7651703882047015,1.4890153361338359e-06,0.2348281227797837,0.9999999999998214,1.7863488466218769e-13,0.4946905807279219,2.7365298176360477e-06
10.275,0.769017929635524,1.5263893207036384e-06,0.2309805429413791,0.9999999989662237,1.0337762867962397e-09,0.49398391659353874,2.7862942295435847e-06
10.3,0.7728942908616523,1.5650910800078595e-06,0.2271041426355877,0.99999999858832,1.4116799951224834e-09,0.49328412239605735,2.836123709291388e-06
10.325,0.7767973633547927,1.6052069122592653e-06,0.22320103011945366,0.9999999986811586,1.3188413694464884e-09,0.49259129992126655,2.886005621778567e-06
10.35,0.7807247729689624,1.64683219813182e-06,0.21927357924804075,0.9999999990492012,9.507987730472678e-10,0.49190555149732557,2.935934175961732e-06
10.375,0.7846738763405374,1.6900718994897252e-06,0.21532443309964405,0.999999999512081,4.879190385054244e-10,0.49122698004348275,2.985911763384267e-06
10.4,0.788641757464381,1.7350410351702765e-06,0.2113565074089252,0.9999999999143414,8.565859133113918e-11,0.49055568911192293,3.0359498127975403e-06
10.425,0.7926252245159626,1.78186523315291e-06,0.20737299380376673,1.0000000001849625,-1.849624897687363e-10,0.48989178293163965,3.086070113904731e-06
10.45,0.796620806977996,1.8306812266681836e-06,0.20337736262663203,1.0000000002858547,-2.858546732653622e-10,0.48923536645345084,3.1363062081998646e-06
10.475,0.8006247531307085,1.8816374570720888e-06,0.19937336547748388,1.0000000002456495,-2.456495007407966e-10,0.4885865453821725,3.1867047164724086e-06
10.5,0.8046330280095269,1.934894604030491e-06,0.19536503722285714,1.000000000126988,-1.2698797569044018e-10,0.4879454262258407,3.2373269530219214e-06
10.525,0.8086413118700483,1.9906262582904995e-06,0.19135669751315248,1.000000000009459,-9.459100169806334e-12,0.48731211631926474,3.2882505057751803e-06
10.55,0.8126449992902108,2.049019501418205e-06,0.1873529516646426,0.9999999999743548,2.5645152668118953e-11,0.4866867238695866,3.339571042478487e-06
10.575,0.8166391989688737,2.1102756106342873e-06,0.18335869081536682,1.0000000000598512,-5.985123507912249e-11,0.48606935799306616,3.3914042108112954e-06
10.6,0.8206187343529795,2.1746108024844917e-06,0.1793790913007202,1.0000000002645022,-2.645021979219564e-10,0.48546012874412775,3.44388767052748e-06
10.625,0.8245781451625992,2.2422569666355107e-06,0.17541961311203663,1.0000000005316025,-5.316025397661406e-10,0.4848591471594926,3.4971832820733144e-06
10.65,0.8285116899576536,2.3134625230315537e-06,0.17148599732762393,1.0000000007478005,-7.478004881988909e-10,0.4842665252886266,3.551479459268416e-06
10.675,0.8324133498394418,2.388493340711721e-06,0.16758426244485783,1.0000000007776404,-7.776403965209511e-10,0.4836823762401953,3.606993655756395e-06
10.7,0.8362768334067266,2.467633706302e-06,0.16372069944130785,1.0000000004817409,-4.817408694179903e-10,0.4831068142139792,3.6639750796895254e-06
10.725,0.8400955830963289,2.551187448806521e-06,0.1599018655039105,0.9999999997876883,2.123117237573524e-10,0.4825399545536481,3.7227075644823318e-06
10.75,0.8438627830101354,2.6394791232716063e-06,0.1561345762284828,0.9999999987177415,1.2822585215843674e-09,0.48198191377914407,3.7835126639409928e-06
10.775,0.8475713683548709,2.7328554404182562e-06,0.15242589624366903,0.9999999974539804,2.546019617355455e-09,0.4814328096437875,3.846752986314993e-06
10.8,0.8512140366009796,2.8316867469498076e-06,0.148783128069644,0.9999999963573706,3.6426294203195653e-09,0.4808927611769789,3.912835756671921e-06
