freq_GHz,eta_output,eta_input_reflection,eta_dump,eta_all_external,active_return_loss_min_dB,matched_input_isolation_min_dB,output_path_amplitude_spread_dB,output_path_phase_spread_deg
10.625,0.801112516806349,0.19887333763619508,1.3890038201333855e-05,0.9999997444807451,6.975852710778846,12.938413374147519,0.0440182847722802,0.16211281044129366
10.65,0.7834222814588383,0.21656282907268548,1.4542541579255713e-05,0.999999653073103,6.603590545469661,13.535630931873525,0.04375064700959475,0.15497311643999048
10.675,0.7680033444510745,0.23198097665572756,1.5265941440488674e-05,0.9999995870482423,6.302891865369817,14.063024108863523,0.04327051999469267,0.14879574001135978
10.7,0.7549604750600023,0.24502303500103406,1.6043780126511187e-05,0.9999995538411629,6.063533968457716,14.435681981620645,0.04261966048440548,0.14390442243629406
10.725,0.7443395608264481,0.2556431377801036,1.685757524440928e-05,0.9999995561817961,5.877668693300065,14.575630141795008,0.041851631985101154,0.1405216615680863
10.75,0.7361438898636677,0.26383801389979394,1.7688504501564515e-05,0.999999592267963,5.739267133072942,14.449302750646957,0.041025055251385625,0.13875223783369162
10.775,0.730346622027739,0.269634515284114,1.8519015476230462e-05,0.9999996563273292,5.643730676247589,14.086097967546516,0.040196905745380485,0.1385875664715995
10.8,0.7268998404700907,0.27308056514235735,1.9334021228059602e-05,0.9999997396336762,5.587614339507817,13.559017784779082,0.03941727403393126,0.13992638714646433
10.825,0.7257406992594491,0.27423901096054215,2.0121525601345243e-05,0.9999998317455926,5.568428219320742,12.938740393784213,0.038726303478018996,0.1426039417624106
10.85,0.7267951969763979,0.2731838521400763,2.087271011325011e-05,0.9999999218265874,5.5844948493238,12.297984475950233,0.03815328192419079,0.14642188628457878
10.875,0.7299800672476693,0.2699983511228999,2.1581630121822527e-05,1.0000000000006912,5.634847977143183,11.679102969995974,0.03771737586744911,0.15117350023885945
10.9,0.7352032204847707,0.26477459331173725,2.2244701217561304e-05,1.0000000584977256,5.719163558302331,11.102858356531144,0.03742933024368199,0.15666174403809105
10.925,0.7423631159607978,0.2576141164705952,2.2860131133706305e-05,1.0000000925625268,5.837717553555203,10.578090939026435,0.03729353098278736,0.16271006952866157
10.95,0.7513473981864024,0.2486292753686462,2.3427399696963306e-05,1.0000001009547455,5.991368026195531,10.10679272181898,0.03731001300563744,0.16916725561652096
10.975,0.7620310977620987,0.23794504144319872,2.3946838405117437e-05,1.0000000860437024,6.1815615489573625,9.687384182273222,0.03747618546925666,0.17590798519008707
11.0,0.7742746708698274,0.22570096322143637,2.4419326076069752e-05,1.0000000534173399,6.410366448921174,9.316642830212798,0.03778819354477807,0.18283077147750212
