freq_GHz,sum_eta_H,sum_eta_E_leak,sum_eta_reflection,sum_eta_all_ports,sum_balance_gap,diff_eta_E,diff_eta_H_leak
9.0,0.4083166677107844,7.862245179702044e-08,0.5916832536669211,1.0000000000001572,-1.5720758028692217e-13,0.7731333718638099,6.487920425932584e-08
9.025,0.4092022326351048,8.014712243605964e-08,0.5907968059794277,0.999999118761655,8.81238344963009e-07,0.7716413373993051,6.786013463499266e-08
9.05,0.4100264118679739,8.168646836040133e-08,0.5899724607797548,0.999998954334197,1.0456658029456278e-06,0.7701327385040082,7.091893096669502e-08
9.075,0.4107891067309048,8.324018712848276e-08,0.589209969435608,0.9999991594066999,8.405933000776855e-07,0.7686076535026576,7.40543299432672e-08
9.1,0.4114904242094491,8.480811889834577e-08,0.5885089982525888,0.9999995072701567,4.927298432599869e-07,0.7670661571940685,7.726500177854868e-08
9.125,0.41213067763184974,8.639022875457311e-08,0.5878690961320567,0.9999998601541352,1.398458647772216e-07,0.7655083208254618,8.054955771536211e-08
9.15,0.41271038615498923,8.798660737474092e-08,0.5872896695854514,1.000000143727048,-1.4372704804088698e-07,0.7639342120986563,8.39065588629867e-08
9.175,0.41323027302804294,8.959745079783106e-08,0.5867699645298543,1.0000003271553481,-3.271553481454248e-07,0.7623438951943569,8.733454245506968e-08
9.2,0.413691262689586,9.122304613682244e-08,0.5863090538055895,1.0000004077182216,-4.0771822162888327e-07,0.7607374308131688,9.083199284143446e-08
9.225,0.41409447670365124,9.286376475231331e-08,0.5859058296957016,1.0000003992631177,-3.9926311767857214e-07,0.7591148762430608,9.439740260262083e-08
9.25,0.4144412286120128,9.452004485903852e-08,0.5855590007697623,1.00000032390182,-3.2390182003183554e-07,0.7574762854334022,9.802924881812748e-08
9.275,0.41473301773181537,9.619237636168039e-08,0.5852670922547667,1.0000002061789586,-2.0617895857277801e-07,0.7558217090841131,1.0172602462877355e-07
9.3,0.4149715219861068,9.788129277937782e-08,0.5850284494400888,1.0000000693074884,-6.930748841504908e-08,0.7541511947461106,1.0548623520614653e-07
9.325,0.4151585898498039,9.958735827431487e-08,0.584841243469356,0.9999999329065181,6.70934818813862e-08,0.7524647869292796,1.0930843044531894e-07
9.35,0.4152962314693,1.0131115158613e-07,0.584703479137114,0.9999998119175655,1.8808243451573503e-07,0.750762527217888,1.1319119648413418e-07
