freq_GHz,sum_eta_H,sum_eta_E_leak,sum_eta_reflection,sum_eta_all_ports,sum_balance_gap,diff_eta_E,diff_eta_H_leak
9.0,0.47155375797673027,5.564126658387622e-06,0.5284406778982744,1.0000000000016631,-1.6631140908884845e-12,0.8675560911199295,3.093786458737202e-06
9.025,0.4724923713705813,5.597115287635652e-06,0.5275033255200956,1.0000012940059646,-1.294005964602718e-06,0.8665430799836229,3.1380106510509665e-06
9.05,0.4733706371680123,5.630783715021676e-06,0.5266254057027488,1.0000016736544761,-1.6736544761197791e-06,0.8655197718015589,3.1831809902043303e-06
9.075,0.47418990759804874,5.665283625315437e-06,0.5258059572027318,1.0000015300844058,-1.530084405843013e-06,0.8644862694359478,3.2293144771502057e-06
9.1,0.47495174361575215,5.700768412795964e-06,0.5250436926861279,1.000001137070293,-1.1370702930335597e-06,0.8634426402753784,3.276429379034961e-06
9.125,0.4756579078590828,5.737389707517764e-06,0.524337030861749,1.0000006761105393,-6.761105393326972e-07,0.8623889217317269,3.3245450699647845e-06
9.15,0.47631035644275793,5.77529534151525e-06,0.5236841262463788,1.0000002579844782,-2.5798447822467097e-07,0.861325126220444,3.373681946882202e-06
9.175,0.4769112297144302,5.814627794820725e-06,0.52308289665023,0.999999940992455,5.900754496135363e-08,0.860251245622628,3.423861328666019e-06
9.2,0.47746284209116546,5.85552405082885e-06,0.5225310484904641,0.9999997461056803,2.5389431967948184e-07,0.8591672552582783,3.4751052793168693e-06
9.225,0.4779676711092798,5.898115293859155e-06,0.5220261001033761,0.9999996693279497,3.3067205029713165e-07,0.8580731173725271,3.5274365333071856e-06
9.25,0.4784283458211819,5.942527933358537e-06,0.5215654031404815,0.9999996914895968,3.0851040322410483e-07,0.8569687841741911,3.580878398698261e-06
9.275,0.4788476346831998,5.988883967524986e-06,0.5211461622438449,0.9999997858110122,2.1418898776826012e-07,0.85585420044196,3.635454580895283e-06
9.3,0.47922843307146995,6.037302500296343e-06,0.5207654531102395,0.9999999234842096,7.651579037037948e-08,0.8547293057462974,3.6911891282882443e-06
9.325,0.4795737505571036,6.08790060815845e-06,0.5204202390802029,1.0000000775379145,-7.753791453346537e-08,0.8535940362928759,3.748106324056025e-06
9.35,0.47988669808159695,6.140794597746365e-06,0.5201073864550545,1.0000002253312492,-2.253312492150883e-07,0.8524483264610689,3.806230547891107e-06
9.375,0.4801704751537253,6.196101128189577e-06,0.519823678588613,1.0000003498434664,-3.4984346641842023e-07,0.8512921100261382,3.865586193419449e-06
9.4,0.4804283571895646,6.2539382028223824e-06,0.5195658289626779,1.0000004400904454,-4.4009044541937214e-07,0.8501253211459491,3.926197598126484e-06
9.425,0.4806636830941737,6.314426065230927e-06,0.5193304933148145,1.0000004908350535,-4.908350534904571e-07,0.8489478951026953,3.988088925076272e-06
